record,idx,peak_val,width,rise_fall,rr_prev_ms,beat_count,sqi,motion,bpm,tp,nearest_gold_ms,nearest_gold_abs_ms
121,2842,1560.268957763787,12,9.0,622.0,10,0.926446998298954,0,0,True,22.0,22.0
121,3153,1323.4227635810673,11,8.0,622.0,11,0.9266257541633954,0,0,True,42.0,42.0
121,3396,504.52109408721043,16,13.0,486.0,12,0.9298303072523354,0,0,True,-102.0,102.0
121,3792,4692.200932984935,17,14.0,792.0,13,0.9299142550564592,0,0,True,94.0,94.0
121,4077,1470.8309525810314,12,9.0,570.0,14,0.9322779545441461,0,0,True,50.0,50.0
121,4382,1215.3237539552922,11,8.0,610.0,15,0.9306376416354208,0,0,True,38.0,38.0
121,4688,1456.9882565045493,12,9.0,612.0,16,0.932087682459358,0,0,True,40.0,40.0
121,4930,488.2232845948262,15,12.0,484.0,17,0.934181597935659,0,0,False,524.0,524.0
122,45,4975.158423474089,17,14.0,0.0,1,0.44094358113941706,0,0,False,-1798.0,1798.0
122,448,155.97923701540623,16,13.0,806.0,2,0.9960693329009416,0,0,False,-992.0,992.0
122,912,184.97373544433796,15,12.0,928.0,3,0.9870702744994878,0,0,True,-64.0,64.0
122,1176,156.7030765631476,68,65.0,528.0,4,0.9869329753599094,0,0,False,-442.0,442.0
122,1436,10410.799189119643,16,13.0,520.0,5,0.9874666029716519,0,0,True,78.0,78.0
122,1886,2924.2565462962375,9,6.0,900.0,6,0.984811240382664,0,0,True,38.0,38.0
122,2415,9282.69366484078,16,13.0,1058.0,7,0.9716088405046636,0,0,True,82.0,82.0
122,2904,2559.8895508273713,9,6.0,978.0,8,0.9705394291622724,0,0,True,36.0,36.0
122,3430,10451.825644618908,15,12.0,1052.0,9,0.9662070208937793,0,0,True,80.0,80.0
122,3952,2657.703396710918,9,6.0,1044.0,10,0.9708499851087509,0,0,True,38.0,38.0
122,4510,2628.6875783048863,9,6.0,1116.0,11,0.9718925832119818,0,0,True,38.0,38.0
123,56,84.09940229159557,16,13.0,0.0,1,0.43828697039017805,0,0,False,-908.0,908.0
123,551,47314.79327760941,16,13.0,990.0,2,0.9892439016415926,0,0,True,82.0,82.0
123,996,47429.23880383273,16,13.0,890.0,3,0.9828048582503043,0,0,True,84.0,84.0
123,1468,46905.912332993124,16,13.0,944.0,4,0.9837563431441163,0,0,True,82.0,82.0
123,1908,47093.97702780295,16,13.0,880.0,5,0.9858334985170014,0,0,True,82.0,82.0
123,2370,46778.078845002194,16,13.0,924.0,6,0.9874143437407354,0,0,True,84.0,84.0
123,2852,45999.31952946223,16,13.0,964.0,7,0.9892476289464032,0,0,True,82.0,82.0
123,3293,46433.169119130616,15,12.0,882.0,8,0.9890813572629514,0,0,True,82.0,82.0
123,3728,46674.105681154426,16,13.0,870.0,9,0.989399728676019,0,0,True,82.0,82.0
123,4206,45968.8545040046,16,13.0,956.0,10,0.9898513433594482,0,0,True,82.0,82.0
123,4668,45254.18497163675,16,13.0,924.0,11,0.9908951916005797,0,0,False,1006.0,1006.0
124,52,3189.505232485007,23,20.0,0.0,1,0.4390850455333388,0,0,False,-1988.0,1988.0
124,474,220.943476725225,31,28.0,844.0,2,0.9810430038025525,0,0,False,-1144.0,1144.0
124,1026,302.7818008110691,18,15.0,1104.0,3,0.9851713352311867,0,0,True,-40.0,40.0
124,1555,337.13429392971454,21,18.0,1058.0,4,0.9732739281666516,0,0,True,-44.0,44.0
124,2060,255.40958752100408,36,33.0,1010.0,5,0.9586500399451191,0,0,True,-94.0,94.0
124,2669,11218.02837262328,17,14.0,1218.0,6,0.964647284790148,0,0,True,86.0,86.0
124,3198,12019.802951862,16,13.0,1058.0,7,0.9710524567397693,0,0,True,82.0,82.0
124,3741,11438.717176439419,15,12.0,1086.0,8,0.975811609137845,0,0,True,82.0,82.0
124,4285,11794.13805033846,15,12.0,1088.0,9,0.9772820924079221,0,0,True,80.0,80.0
124,4805,3827.863889062088,11,8.0,1040.0,10,0.9750528271048746,0,0,False,1120.0,1120.0
125,96,35024.879110299065,21,18.0,0.0,1,0.43523296177439924,0,0,False,-1080.0,1080.0
125,675,16142.81052634524,11,8.0,1158.0,2,0.9960350288631852,0,0,True,78.0,78.0
125,1275,15134.109095254742,11,8.0,1200.0,3,0.9946867762789062,0,0,True,78.0,78.0
125,1876,17492.891120201006,11,8.0,1202.0,4,0.9952294722008146,0,0,True,82.0,82.0
125,2209,8911.971316040126,15,12.0,666.0,5,0.9956351205141655,0,0,True,90.0,90.0
125,2561,4569.713902295412,16,13.0,704.0,6,0.9895090985807355,0,0,True,116.0,116.0
125,3274,33440.76738148309,23,20.0,1426.0,7,0.9888453028804332,0,0,True,122.0,122.0
125,3851,15625.964817732707,11,8.0,1154.0,8,0.9934672941116607,0,0,True,76.0,76.0
125,4452,16676.13253031991,11,8.0,1202.0,9,0.9954951501366412,0,0,False,1278.0,1278.0
126,51,60.43266346008885,23,20.0,0.0,1,0.4393114895774276,0,0,False,-1288.0,1288.0
126,293,638.8720572337944,10,7.0,484.0,2,0.9865612081358771,0,0,False,-804.0,804.0
126,728,632.7963745515046,10,7.0,870.0,3,0.972137177687726,0,0,True,66.0,66.0
126,1181,964.8107034918005,25,22.0,906.0,4,0.9762763972022386,0,0,True,102.0,102.0
126,1582,90.56227796860773,8,5.0,802.0,5,0.9796752693181443,0,0,True,36.0,36.0
126,1961,65.06430774448617,14,11.0,758.0,6,0.9805077352953818,0,0,True,-76.0,76.0
126,2466,606.5388081879878,10,7.0,1010.0,7,0.9757883826043066,0,0,True,68.0,68.0
126,2912,926.1646515700761,25,22.0,892.0,8,0.9692165201459279,0,0,True,102.0,102.0
126,3325,690.2169443938378,10,7.0,826.0,9,0.9768162222298182,0,0,True,68.0,68.0
126,3756,691.6232739082584,10,7.0,862.0,10,0.9824728220615525,0,0,True,68.0,68.0
126,4199,962.2480652940519,24,21.0,886.0,11,0.9819358512818147,0,0,True,100.0,100.0
126,4630,1040.9080382726097,25,22.0,862.0,12,0.9842391756866061,0,0,False,962.0,962.0
127,52,157.72003038590972,19,16.0,0.0,1,0.4390850455333388,0,0,False,-2680.0,2680.0
127,427,3.6861247700720745,14,11.0,750.0,2,0.9830791687878848,0,0,False,-1930.0,1930.0
127,679,3867.03569076812,37,34.0,504.0,3,0.9925246509205469,0,0,False,-1426.0,1426.0
127,1432,4430.119053778693,15,12.0,1506.0,4,0.9967223037295179,0,0,True,80.0,80.0
127,2157,1117.2055060533214,13,10.0,1450.0,5,0.9943369001687213,0,0,True,32.0,32.0
127,2911,1082.371874728964,12,9.0,1508.0,6,0.9931510146588963,0,0,True,36.0,36.0
127,3682,4344.387272377566,15,12.0,1542.0,7,0.9929530437612393,0,0,True,80.0,80.0
127,4410,5006.032228200815,16,13.0,1456.0,8,0.9933207696568165,0,0,False,1536.0,1536.0
128,52,539.5591865022585,19,16.0,0.0,1,0.4390850455333388,0,0,False,-1354.0,1354.0
128,301,13.142068570897086,120,118.0,498.0,2,0.9999982711882032,0,0,False,-856.0,856.0
128,770,18347.53174440789,16,13.0,938.0,3,0.9941508328832623,0,0,True,82.0,82.0
128,1317,5397.488164414638,9,6.0,1094.0,4,0.9884923231412539,0,0,True,42.0,42.0
128,1916,19470.90737278824,15,12.0,1198.0,5,0.9854074939784745,0,0,True,80.0,80.0
128,2507,18992.61353204217,22,19.0,1182.0,6,0.9854450553989094,0,0,True,94.0,94.0
128,3066,22040.94822251562,22,19.0,1118.0,7,0.9874776118886905,0,0,True,94.0,94.0
128,3596,21755.031116143404,15,12.0,1060.0,8,0.9891815127158127,0,0,True,80.0,80.0
128,4164,19102.42503594379,21,18.0,1136.0,9,0.9906352071198323,0,0,True,92.0,92.0
128,4714,19780.809772288998,16,13.0,1100.0,10,0.9920050343001573,0,0,False,1192.0,1192.0
129,50,135.3503856594403,14,11.0,0.0,1,0.43954985172910005,0,0,False,-1054.0,1054.0
129,323,140.30297436403265,120,118.0,546.0,2,0.9999958577665138,0,0,False,-508.0,508.0
129,572,66.26527000346795,13,10.0,498.0,3,0.9999968811518413,0,0,True,-10.0,10.0
129,839,299.7397002405154,109,106.0,534.0,4,0.9999987459604367,0,0,False,-470.0,470.0
129,1118,17009.722344746504,17,14.0,558.0,5,0.9927821683104316,0,0,True,88.0,88.0
129,1707,14233.495022634976,18,15.0,1178.0,6,0.9857789692264292,0,0,True,88.0,88.0
129,2097,17689.345447343003,17,14.0,780.0,7,0.9827372615855156,0,0,True,88.0,88.0
129,2607,16768.54057702505,17,14.0,1020.0,8,0.9845301365615264,0,0,True,90.0,90.0
129,3118,15889.942675634573,17,14.0,1022.0,9,0.984379441060802,0,0,True,86.0,86.0
129,3502,4719.7484358932525,10,7.0,768.0,10,0.9825574597547557,0,0,True,40.0,40.0
129,4023,17640.656070993813,18,15.0,1042.0,11,0.9815443052166392,0,0,True,88.0,88.0
129,4605,4950.232672360404,10,7.0,1164.0,12,0.9826608146043074,0,0,False,1252.0,1252.0
130,50,19.958557176096765,23,20.0,0.0,1,0.43954985172910005,0,0,False,-1904.0,1904.0
130,297,34.34272449014147,33,30.0,494.0,2,0.9999689666636217,0,0,False,-1410.0,1410.0
130,555,441.9210622792094,72,69.0,516.0,3,0.9999990724054345,0,0,False,-894.0,894.0
130,1021,385.8248717369722,12,9.0,932.0,4,0.9838029697361957,0,0,True,38.0,38.0
130,1552,659.0405720481175,9,6.0,1062.0,5,0.9657270879238051,0,0,True,40.0,40.0
130,2085,457.14487371806644,11,8.0,1066.0,6,0.9582896144838727,0,0,True,38.0,38.0
130,2595,308.1431918580614,13,10.0,1020.0,7,0.95658389384119,0,0,True,4.0,4.0
130,3144,673.8149976422743,9,6.0,1098.0,8,0.9467838229081976,0,0,True,42.0,42.0
130,3678,574.3132352527352,10,7.0,1068.0,9,0.9446826387888034,0,0,True,38.0,38.0
130,4207,400.06677103016466,12,9.0,1058.0,10,0.9410565826338076,0,0,True,40.0,40.0
130,4737,722.0514716647984,9,6.0,1060.0,11,0.9413862534302025,0,0,False,1100.0,1100.0
131,49,23.521355710869983,21,18.0,0.0,1,0.43980075925717627,0,0,False,-1706.0,1706.0
131,306,15.128252211272672,32,29.0,514.0,2,0.999995172029981,0,0,False,-1192.0,1192.0
131,591,23.16406319906749,12,9.0,570.0,3,0.999999938174475,0,0,False,-622.0,622.0
131,944,25141.1910702883,17,14.0,706.0,4,0.9827136580276623,0,0,True,84.0,84.0
131,1394,25347.432748515967,17,14.0,900.0,5,0.9769665142510269,0,0,True,84.0,84.0
131,1847,24093.540112384297,18,15.0,906.0,6,0.9722804317447646,0,0,True,84.0,84.0
131,2290,5986.5161226618075,9,6.0,886.0,7,0.9766691349463964,0,0,True,40.0,40.0
131,2756,5863.408693745255,9,6.0,932.0,8,0.9762330514104857,0,0,True,40.0,40.0
131,3242,22378.928642016548,15,12.0,972.0,9,0.9748118446841452,0,0,True,80.0,80.0
131,3681,7204.075963915966,10,7.0,878.0,10,0.9761792755248839,0,0,True,40.0,40.0
131,4156,21307.69686171591,16,13.0,950.0,11,0.9752246379421683,0,0,True,82.0,82.0
131,4593,5670.561732968493,9,6.0,874.0,12,0.978617012208593,0,0,False,956.0,956.0
132,56,47.84745108407837,36,33.0,0.0,1,0.43828697039017805,0,0,False,-1232.0,1232.0
132,297,24862.469840821053,16,13.0,482.0,2,0.9999947334572723,0,0,False,-750.0,750.0
132,655,747.718875630559,17,14.0,716.0,3,0.991860712244614,0,0,True,-34.0,34.0
132,1242,898.4945994815773,16,13.0,1174.0,4,0.9827671208422437,0,0,True,-32.0,32.0
132,1688,660.227110023812,17,14.0,892.0,5,0.9779879525970394,0,0,True,-32.0,32.0
132,2271,884.4312554562694,15,12.0,1166.0,6,0.9743952428512969,0,0,True,-34.0,34.0
132,2702,849.6666982317367,15,12.0,862.0,7,0.9686584280362305,0,0,True,-38.0,38.0
132,3305,1002.2100740842577,16,13.0,1206.0,8,0.9679344050235579,0,0,True,-34.0,34.0
132,3722,732.3312134964577,17,14.0,834.0,9,0.963099797557073,0,0,True,-32.0,32.0
132,4317,811.1895377064817,16,13.0,1190.0,10,0.9589202416990003,0,0,True,-32.0,32.0
132,4843,950.0266839269864,16,13.0,1052.0,11,0.9624583256176413,0,0,False,1020.0,1020.0
133,53,23.782833234385272,18,15.0,0.0,1,0.43886992369145444,0,0,False,-1446.0,1446.0
133,314,2.1048540903460484,120,118.0,522.0,2,0.9999987451981194,0,0,False,-924.0,924.0
133,818,3712.900143354672,16,13.0,1008.0,3,0.9950724538431429,0,0,True,84.0,84.0
133,1382,911.1674200909223,10,7.0,1128.0,4,0.9938226889137736,0,0,True,40.0,40.0
133,1974,3864.3338366876987,15,12.0,1184.0,5,0.9933509912547546,0,0,True,82.0,82.0
133,2587,3588.1094571348976,15,12.0,1226.0,6,0.9947929565776262,0,0,True,82.0,82.0
133,3164,783.6392456991596,10,7.0,1154.0,7,0.994469326542287,0,0,True,38.0,38.0
133,3766,3567.6527693587727,15,12.0,1204.0,8,0.9940268647781596,0,0,True,80.0,80.0
133,4373,3607.1406435491836,16,13.0,1214.0,9,0.9938800084312998,0,0,True,82.0,82.0
134,52,174.89811351956976,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1852.0,1852.0
134,337,418.631864642858,34,31.0,570.0,2,0.9999923364098948,0,0,False,-1282.0,1282.0
134,580,2006.8095379331808,32,29.0,486.0,3,0.9999999110151496,0,0,False,-796.0,796.0
134,935,477.2261581772723,35,32.0,710.0,4,0.9949073837092668,0,0,True,-86.0,86.0
134,1185,1572.4598517708366,36,33.0,500.0,5,0.9883203097765952,0,0,False,414.0,414.0
134,1610,10548.17613617468,10,7.0,850.0,6,0.9803730498549581,0,0,True,48.0,48.0
134,2228,27486.70881247737,19,16.0,1236.0,7,0.9715543384854465,0,0,True,94.0,94.0
134,2817,34183.32799383771,19,16.0,1178.0,8,0.9733867828326495,0,0,True,96.0,96.0
134,3392,10764.867206674067,10,7.0,1150.0,9,0.9805139752474443,0,0,True,46.0,46.0
134,4020,26711.001391650912,20,17.0,1256.0,10,0.9780050537745295,0,0,True,96.0,96.0
134,4585,12806.791117278082,10,7.0,1130.0,11,0.9749344894999253,0,0,False,1226.0,1226.0
135,44,26122.98914180881,15,12.0,0.0,1,0.44126784284698367,0,0,False,-1640.0,1640.0
135,466,35521.51114392864,15,12.0,844.0,2,0.996734906580225,0,0,False,-796.0,796.0
135,904,33864.75885313294,15,12.0,876.0,3,0.9867691782304009,0,0,True,80.0,80.0
135,1362,33678.098117559086,15,12.0,916.0,4,0.9883532584775536,0,0,True,76.0,76.0
135,1789,7926.1398525929135,10,7.0,854.0,5,0.9809149484732883,0,0,True,36.0,36.0
135,2225,33863.36031545967,15,12.0,872.0,6,0.9733905535453541,0,0,True,80.0,80.0
135,2624,8172.459217093652,10,7.0,798.0,7,0.9714245195211998,0,0,True,40.0,40.0
135,3083,34377.98179159833,15,12.0,918.0,8,0.9692772164431549,0,0,True,80.0,80.0
135,3534,34168.89736504388,15,12.0,902.0,9,0.9718372286658193,0,0,True,80.0,80.0
135,3978,8204.831482268213,10,7.0,888.0,10,0.9735755896434684,0,0,True,36.0,36.0
135,4424,33667.185013997165,15,12.0,892.0,11,0.971844059771261,0,0,True,80.0,80.0
135,4834,33670.564789544136,15,12.0,820.0,12,0.9746487432313662,0,0,False,900.0,900.0
136,64,23548.822532662347,13,10.0,0.0,1,0.4371074738424272,0,0,False,-574.0,574.0
136,331,1336.0869213718613,14,11.0,534.0,2,0.9875706599979663,0,0,True,-40.0,40.0
136,657,1206.3966815658664,14,11.0,652.0,3,0.9692101790655716,0,0,True,-38.0,38.0
136,999,946.2612072606044,14,11.0,684.0,4,0.9550361318487424,0,0,True,-38.0,38.0
136,1370,1014.3597264866354,14,11.0,742.0,5,0.9436195147637368,0,0,True,-36.0,36.0
136,1707,1139.7269710042174,13,10.0,674.0,6,0.9378379570782082,0,0,True,-40.0,40.0
136,2044,1134.280279191215,13,10.0,674.0,7,0.932099979913417,0,0,True,-40.0,40.0
136,2392,1145.2869508883145,13,10.0,696.0,8,0.9220607179503503,0,0,True,-40.0,40.0
136,2742,1014.5909348964587,13,10.0,700.0,9,0.9180640343424902,0,0,True,-40.0,40.0
136,3092,1131.9686924184816,14,11.0,700.0,10,0.9150324219268483,0,0,True,-38.0,38.0
136,3438,1053.0493527107099,14,11.0,692.0,11,0.9134767598811171,0,0,True,-40.0,40.0
136,3791,1056.2371737446097,14,11.0,706.0,12,0.9059474558207484,0,0,True,-40.0,40.0
136,4143,1077.120636944195,14,11.0,704.0,13,0.9003465302774281,0,0,True,-40.0,40.0
136,4489,1026.1404960714885,14,11.0,692.0,14,0.898798773386792,0,0,True,-38.0,38.0
136,4839,1058.8313959927386,14,11.0,700.0,15,0.8922506952845389,0,0,False,662.0,662.0
137,60,108.72726899952993,33,30.0,0.0,1,0.437636933198104,0,0,False,-1440.0,1440.0
137,335,3129.4035820336208,11,8.0,550.0,2,0.9987188772392167,0,0,False,-890.0,890.0
137,766,721.2172598297241,15,12.0,862.0,3,0.9914892750411518,0,0,True,-28.0,28.0
137,1013,465.99049355521674,74,71.0,494.0,4,0.9880730612989163,0,0,False,-448.0,448.0
137,1257,4164.599987265822,11,8.0,488.0,5,0.9798478526453405,0,0,True,40.0,40.0
137,1696,505.6233020330993,17,14.0,878.0,6,0.9801370405155019,0,0,True,-24.0,24.0
137,1940,544.8573316221559,70,67.0,488.0,7,0.9790801565817897,0,0,False,464.0,464.0
137,2206,4527.308445089437,10,7.0,532.0,8,0.9787825804849385,0,0,True,38.0,38.0
137,2636,844.1314616389567,16,13.0,860.0,9,0.9778111326646345,0,0,True,-30.0,30.0
137,2883,458.1815814127414,81,78.0,494.0,10,0.9720243486733843,0,0,False,-448.0,448.0
137,3126,4296.6372223953085,10,7.0,486.0,11,0.9684827389379013,0,0,True,38.0,38.0
137,3558,545.6278597123015,17,14.0,864.0,12,0.9734491881514941,0,0,True,-24.0,24.0
137,3804,568.7789519508704,72,69.0,492.0,13,0.9711785782776037,0,0,False,468.0,468.0
137,4067,4594.043324208391,11,8.0,526.0,14,0.9736612795189782,0,0,True,38.0,38.0
137,4502,732.6753629343496,17,14.0,870.0,15,0.9778113948988669,0,0,True,-28.0,28.0
137,4750,512.6530963525776,73,70.0,496.0,16,0.9755611534313701,0,0,False,468.0,468.0
137,4993,3876.585297519695,11,8.0,486.0,17,0.9722125265929363,0,0,False,954.0,954.0
138,48,52.436707513332706,27,24.0,0.0,1,0.44006487244462494,0,0,False,-1412.0,1412.0
138,289,1959.4072352599985,11,8.0,482.0,2,0.99999660966892,0,0,False,-930.0,930.0
138,628,214.60729391221557,14,11.0,678.0,3,0.9760073939194607,0,0,False,-252.0,252.0
138,1192,1213.1499006328174,13,10.0,1128.0,4,0.9850261563946098,0,0,True,-64.0,64.0
138,1671,1316.3520790656335,15,12.0,958.0,5,0.9661506361401722,0,0,True,-66.0,66.0
138,2148,1323.8380226414365,12,9.0,954.0,6,0.9579348151561018,0,0,True,-62.0,62.0
138,2636,1063.0206971990854,13,10.0,976.0,7,0.95419877724863,0,0,True,-74.0,74.0
138,3184,1921.8335086595857,13,10.0,1096.0,8,0.9383696240804783,0,0,True,36.0,36.0
138,3654,1092.768641906491,13,10.0,940.0,9,0.9470157712970496,0,0,True,-62.0,62.0
138,4167,881.5145006595833,11,8.0,1026.0,10,0.9571431451720895,0,0,True,-70.0,70.0
138,4687,1013.0805243620692,13,10.0,1040.0,11,0.9536177376683751,0,0,False,970.0,970.0
139,53,46.72376331820516,12,9.0,0.0,1,0.43886992369145444,0,0,False,-1116.0,1116.0
139,297,2661.1423292613786,76,73.0,488.0,2,0.9999976966458984,0,0,False,-628.0,628.0
139,591,1264.4226029325964,20,17.0,588.0,3,0.9765671176705383,0,0,True,-40.0,40.0
139,1037,5337.283131272358,10,7.0,892.0,4,0.9568489460638258,0,0,True,38.0,38.0
139,1465,5615.8840728884215,11,8.0,856.0,5,0.9444727683918758,0,0,True,40.0,40.0
139,1902,4840.586251533723,11,8.0,874.0,6,0.9340558572110652,0,0,True,40.0,40.0
139,2348,18429.88227236647,14,11.0,892.0,7,0.9178821544070355,0,0,True,80.0,80.0
139,2752,20389.70204461252,13,10.0,808.0,8,0.9223145297360444,0,0,True,78.0,78.0
139,3145,24624.49104809187,13,10.0,786.0,9,0.9321403349301561,0,0,True,76.0,76.0
139,3520,5148.443742336812,10,7.0,750.0,10,0.9369001699486071,0,0,True,38.0,38.0
139,3934,20744.327063732388,13,10.0,828.0,11,0.9347796043764821,0,0,True,76.0,76.0
139,4318,4577.195055735468,11,8.0,768.0,12,0.944062806303876,0,0,True,40.0,40.0
139,4729,21382.43868231793,13,10.0,822.0,13,0.9440252156013774,0,0,False,862.0,862.0
140,50,573.0976713238172,22,19.0,0.0,1,0.43954985172910005,0,0,False,-1130.0,1130.0
140,309,15044.883249288318,39,36.0,518.0,2,0.9984994267546097,0,0,False,-612.0,612.0
140,635,5800.060702015386,9,6.0,652.0,3,0.996155583208966,0,0,True,40.0,40.0
140,1043,19974.693686996536,17,14.0,816.0,4,0.9888928064474611,0,0,True,84.0,84.0
140,1432,20567.75607327543,17,14.0,778.0,5,0.9830970850554481,0,0,True,86.0,86.0
140,1795,5768.918117785257,9,6.0,726.0,6,0.9845483427103836,0,0,True,40.0,40.0
140,2186,19121.26134711986,18,15.0,782.0,7,0.9834133187275307,0,0,True,86.0,86.0
140,2553,19908.14974740701,17,14.0,734.0,8,0.9855669353390976,0,0,True,86.0,86.0
140,2932,20967.21740632872,17,14.0,758.0,9,0.9873512152281614,0,0,True,86.0,86.0
140,3327,20323.13399224922,17,14.0,790.0,10,0.9872665795659656,0,0,True,86.0,86.0
140,3738,19713.00321676241,17,14.0,822.0,11,0.9870015843008357,0,0,True,86.0,86.0
140,4132,19839.3727134135,18,15.0,788.0,12,0.9884909339231889,0,0,True,86.0,86.0
140,4526,19374.744300552156,18,15.0,788.0,13,0.9881479621851739,0,0,True,86.0,86.0
140,4896,18854.400216254748,18,15.0,740.0,14,0.9886797650294138,0,0,False,826.0,826.0
141,52,966.228086803563,30,27.0,0.0,1,0.4390850455333388,0,0,False,-1342.0,1342.0
141,301,21736.10717284361,35,32.0,498.0,2,0.9999982143188216,0,0,False,-844.0,844.0
141,743,5033.663529639905,10,7.0,884.0,3,0.9829467664973932,0,0,True,40.0,40.0
141,1170,1397.7983647984884,15,12.0,854.0,4,0.9819622152235187,0,0,True,-62.0,62.0
141,1682,1320.8347794680897,33,30.0,1024.0,5,0.974363974477615,0,0,True,-22.0,22.0
141,2154,1334.370468255152,16,13.0,944.0,6,0.9753304963937782,0,0,True,-60.0,60.0
141,2649,1245.1176696609075,15,12.0,990.0,7,0.9768266322419251,0,0,True,-60.0,60.0
141,3134,1280.446900935395,16,13.0,970.0,8,0.977634714402645,0,0,True,-58.0,58.0
141,3603,1203.344045243688,16,13.0,938.0,9,0.9770072105434827,0,0,True,-60.0,60.0
141,4108,1163.726570591197,32,29.0,1010.0,10,0.9722761950260289,0,0,True,-24.0,24.0
141,4580,1319.0041320529567,16,13.0,944.0,11,0.9700308559801941,0,0,False,920.0,920.0
142,55,11.579200748802476,14,11.0,0.0,1,0.43847141047936367,0,0,False,-960.0,960.0
142,310,936.8054121785132,33,30.0,510.0,2,0.9999985292613374,0,0,False,-450.0,450.0
142,584,13398.562430313168,23,20.0,548.0,3,0.9941601715442978,0,0,True,98.0,98.0
142,977,13483.820718684825,24,21.0,786.0,4,0.9870932225558842,0,0,True,98.0,98.0
142,1372,14413.915016501947,24,21.0,790.0,5,0.9854274188700974,0,0,True,98.0,98.0
142,1790,14467.018389021052,24,21.0,836.0,6,0.9828829791064296,0,0,True,98.0,98.0
142,2164,3824.7731693026426,9,6.0,748.0,7,0.9711634744108677,0,0,True,40.0,40.0
142,2575,12804.603487570997,14,11.0,822.0,8,0.9598224356639274,0,0,True,78.0,78.0
142,2967,13804.825723680548,14,11.0,784.0,9,0.9553306502884206,0,0,True,78.0,78.0
142,3386,14780.154359631688,24,21.0,838.0,10,0.9573343012338915,0,0,True,98.0,98.0
142,3779,3720.8863855193217,9,6.0,786.0,11,0.9594938903594875,0,0,True,40.0,40.0
142,4247,14377.172309537662,23,20.0,936.0,12,0.9572581851212383,0,0,True,96.0,96.0
142,4665,13625.729118101479,24,21.0,836.0,13,0.9585279940577198,0,0,False,932.0,932.0
143,50,9.903083072137754,27,24.0,0.0,1,0.43954985172910005,0,0,False,-832.0,832.0
143,293,589.474367335669,19,16.0,486.0,2,0.9999970832172215,0,0,False,-346.0,346.0
143,851,27311.011349214823,22,19.0,1116.0,3,0.9868354332462378,0,0,True,94.0,94.0
143,1160,6142.638147992845,9,6.0,618.0,4,0.983782693295794,0,0,True,40.0,40.0
143,1521,25075.376908966216,23,20.0,722.0,5,0.9797453274562543,0,0,True,96.0,96.0
143,1847,6298.867104595346,9,6.0,652.0,6,0.9790524429793066,0,0,True,40.0,40.0
143,2236,28061.23840906763,15,12.0,778.0,7,0.9747720908693742,0,0,True,80.0,80.0
